Country Name,Country Code,Indicator Name,Indicator Code,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
New Caledonia,NCL,"Agricultural machinery, tractors",AG.AGR.TRAC.NO,1839.0,1865.0,,1941.0,,,,,,,,,,,,,,,,,,,,,
Niger,NER,"Agricultural machinery, tractors",AG.AGR.TRAC.NO,,,,,,,,,,,,,,,,,,,,,,,,,
Nigeria,NGA,"Agricultural machinery, tractors",AG.AGR.TRAC.NO,18850.0,19400.0,20006.0,21000.0,22000.0,23000.0,23000.0,23999.0,24800.0,,,,,,,,,,,,,,,,
Nicaragua,NIC,"Agricultural machinery, tractors",AG.AGR.TRAC.NO,,,,,,,,,,,,,,,,,,,,,,,,,
Netherlands,NLD,"Agricultural machinery, tractors",AG.AGR.TRAC.NO,149530.0,148500.0,147500.0,146500.0,145500.0,144500.0,144600.0,,,,,,,,,,,,,,,,,,
Norway,NOR,"Agricultural machinery, tractors",AG.AGR.TRAC.NO,134342.0,134064.0,133786.0,133508.0,133229.0,132951.0,132673.0,,,,,,,,,,,,,,,,,,
Nepal,NPL,"Agricultural machinery, tractors",AG.AGR.TRAC.NO,24000.0,26300.0,28971.0,28971.0,28971.0,28971.0,28971.0,28971.0,28971.0,28971.0,,,,,,,,,,,,,,,
Nauru,NRU,"Agricultural machinery, tractors",AG.AGR.TRAC.NO,,,,,,,,,,,,,,,,,,,,,,,,,
New Zealand,NZL,"Agricultural machinery, tractors",AG.AGR.TRAC.NO,,,,,,,,,,,,,,,,,,,,,,,,,
Oman,OMN,"Agricultural machinery, tractors",AG.AGR.TRAC.NO,176.0,180.0,184.0,188.0,193.0,201.0,,,,,,,,,,,,,,,,,,,
Pakistan,PAK,"Agricultural machinery, tractors",AG.AGR.TRAC.NO,352600.0,326595.0,338884.0,351173.0,363462.0,401663.0,420702.0,439741.0,,,,,,,,,,,,,,,,,
Panama,PAN,"Agricultural machinery, tractors",AG.AGR.TRAC.NO,7500.0,8066.0,,,,,,,,,,,,,,,,,,,,,,,
Peru,PER,"Agricultural machinery, tractors",AG.AGR.TRAC.NO,,,,,,,,,,,,,,,,,,,,,,,,,
Philippines,PHL,"Agricultural machinery, tractors",AG.AGR.TRAC.NO,56800.0,58800.0,60900.0,62952.0,,,,,,,,,,,,,,,,,,,,,
Palau,PLW,"Agricultural machinery, tractors",AG.AGR.TRAC.NO,,,,,,,,,,,,,,,,,,,,,,,,,
Papua New Guinea,PNG,"Agricultural machinery, tractors",AG.AGR.TRAC.NO,,,,,,,,,,,,,,,,,,,,,,,,,
Poland,POL,"Agricultural machinery, tractors",AG.AGR.TRAC.NO,1305510.0,1306700.0,1308520.0,1364579.0,1371340.0,1365400.0,1437183.0,1495287.0,1553390.0,1566340.0,1577290.0,,,,,,,,,,,,,,
Puerto Rico,PRI,"Agricultural machinery, tractors",AG.AGR.TRAC.NO,2981.0,2992.0,3002.0,3023.0,3069.0,3115.0,3161.0,3207.0,3255.0,,,,,,,,,,,,,,,,
"Korea, Dem. People's Rep.",PRK,"Agricultural machinery, tractors",AG.AGR.TRAC.NO,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,PRT,"Agricultural machinery, tractors",AG.AGR.TRAC.NO,168495.0,169810.0,171130.0,172450.0,173800.0,175150.0,176394.0,,,,,,,,,,,,,,,,,,
Paraguay,PRY,"Agricultural machinery, tractors",AG.AGR.TRAC.NO,20550.0,21135.0,21720.0,22300.0,22885.0,23470.0,24055.0,24640.0,25225.0,25823.0,,,,,,,,,,,,,,,
West Bank and Gaza,PSE,"Agricultural machinery, tractors",AG.AGR.TRAC.NO,7131.0,7520.0,,,,,,,,,,,,,,,,,,,,,,,
French Polynesia,PYF,"Agricultural machinery, tractors",AG.AGR.TRAC.NO,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,QAT,"Agricultural machinery, tractors",AG.AGR.TRAC.NO,80.0,82.0,82.0,82.0,82.0,60.0,73.0,,,,,,,,,,,,,,,,,,
Romania,ROU,"Agricultural machinery, tractors",AG.AGR.TRAC.NO,163883.0,160053.0,164221.0,169240.0,169177.0,171811.0,173043.0,174563.0,174003.0,174790.0,176841.0,,,,,,,,,,,,,,
Russian Federation,RUS,"Agricultural machinery, tractors",AG.AGR.TRAC.NO,786783.0,747000.0,698000.0,646363.0,586024.0,531973.0,480333.0,439600.0,405661.0,364356.0,329980.0,,,,,,,,,,,,,,
Rwanda,RWA,"Agricultural machinery, tractors",AG.AGR.TRAC.NO,63.0,60.0,57.0,56.0,,,,,,,,,,,,,,,,,,,,,
Saudi Arabia,SAU,"Agricultural machinery, tractors",AG.AGR.TRAC.NO,,,,,,,,,,,,,,,,,,,,,,,,,
