Country Name,Country Code,Indicator Name,Indicator Code,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Guinea,GIN,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,52.67,55.41,55.11,58.16,61.0,63.71,66.51,68.82,71.81,75.63,75.54,81.92,86.38,88.68,92.35,95.45,99.94,104.6,110.68,115.61,124.53,131.33,138.17,144.8,
"Gambia, The",GMB,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,99.32,108.99,117.03,79.77,99.12,119.63,105.74,111.2,86.12,115.32,133.75,147.52,99.71,119.79,109.71,98.01,108.07,93.93,80.78,56.75,62.04,63.22,65.74,71.08,
Guinea-Bissau,GNB,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,62.98,66.27,67.89,67.79,68.21,71.11,75.69,78.52,78.81,90.83,89.23,95.17,92.48,98.46,100.73,95.56,100.94,103.5,105.11,107.12,112.35,116.72,120.96,122.25,
Equatorial Guinea,GNQ,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,71.75,76.37,76.93,75.54,78.59,79.36,82.13,84.1,87.57,88.84,88.75,92.27,94.18,96.1,95.75,97.47,102.86,99.67,101.74,102.58,104.54,103.53,102.85,103.43,
Greece,GRC,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,106.61,108.19,105.58,106.71,100.86,102.13,106.7,101.82,97.77,100.84,102.53,103.01,101.08,103.29,93.64,97.19,103.65,99.16,99.76,98.37,100.63,101.91,100.47,102.76,
Grenada,GRD,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,110.43,109.4,100.96,117.43,104.89,107.92,58.47,70.21,71.96,71.28,72.69,77.72,81.45,82.02,84.01,95.2,103.03,101.77,94.44,97.19,90.84,89.78,94.7,86.71,
Greenland,GRL,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,,,,,,,,,,,,,,,,,,,,,,,,,
Guatemala,GTM,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,49.81,50.7,53.98,58.2,59.01,61.38,62.82,64.74,70.57,71.13,76.23,75.99,78.43,83.64,87.69,96.82,100.54,102.64,100.06,103.54,101.56,105.99,107.03,107.89,
Guam,GUM,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,,,,,,,,,,,,,,,,,,,,,,,,,
Guyana,GUY,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,62.71,57.89,60.72,60.41,65.26,64.62,56.23,58.46,59.12,58.74,63.24,64.23,68.33,68.05,77.66,93.6,110.76,95.63,104.83,108.86,109.65,112.55,102.85,111.69,
"Hong Kong SAR, China",HKG,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,102.88,103.52,104.26,95.83,110.92,103.43,107.74,110.25,114.49,97.59,114.5,101.31,92.89,96.84,104.29,97.05,96.64,106.3,99.93,97.27,191.92,219.98,162.56,141.66,
Honduras,HND,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,61.36,65.78,68.4,72.47,80.32,84.46,89.0,88.26,93.98,96.75,93.0,91.07,97.41,103.98,98.43,93.0,100.49,106.51,114.45,116.54,115.89,106.55,108.7,107.0,
Croatia,HRV,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,86.88,67.04,76.34,81.17,65.0,79.13,83.96,87.94,85.99,101.48,99.04,94.0,93.83,89.06,96.39,94.25,96.59,109.16,93.43,102.04,99.35,108.55,97.37,89.5,
Haiti,HTI,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,62.35,65.75,64.44,65.54,67.0,68.66,72.34,72.37,79.3,76.76,85.08,90.06,94.96,95.9,100.45,101.78,98.91,99.31,94.51,89.76,81.32,74.19,79.41,77.85,
